# Experiment 09 on gem5, 2026-09-06: Apple's bracket vs ExpeDITe, both switch models.
# gem5 = the WORKTREE SUBMODULE gem5-DIT at master ce05d32089, built from those sources (NOT ~/Documents/gem5-DIT-pmull, which is 51 commits behind the pin and older in rename.cc/commit.hh -- the DIT switch machinery itself).
# Compiler dit-tainter 00f86ba06b5e (callee contract, DIT twins, intra-block placement, external-preserves; all defaults). Per-TU clang path (build_arms.sh), CIO's drivers byte-identical, -O2, 188-seed contract file + owned list.
# arms: base = unhardened; blanket = base + DIT set before main; api = Apple's prologue/epilogue (mrs DIT token; msr DIT,#1; isb sy in place of sb, which gem5 lacks; call; msr DIT,#0 only if the token was 0);
#   apiisb = the same without the token read (msr DIT,#1; isb; call; msr DIT,#0), which bounds gem5's mrs-DIT drain artifact; apiisbnop = apiisb with HINT #0 at the isb's address, the layout control;
#   taint = -ftaint-harden at the shipped defaults; taintnop = taint with every switch a HINT #0. apidsb was dropped: every M-series has FEAT_SB, so Apple's dsb-nsh fallback is a path no Apple device takes.
# cfg: spec = renamed MSR DIT, serdit = serialising (--no-speculative-dit). No clear-shadow flag is passed; --dit-clear-publish stays at its default `frontier`, which is the same policy the pin already ran (983bbe2966), so nothing experimental is active.
# cycles_per_op over the measured window (warmup dumps dropped); dit_* are committed counts over the window. All gates passed.
bench,arm,cfg,roi_n,cycles_per_op,insts_per_op,dit_writes,dit_set,dit_clear,dit_read,dit_suppressed,dit_cycles,dit_exit,wall_s
chacha20_poly1305_encrypt,blanket,serdit,50,2215.9,4810.0,0.0,0.0,0.0,0.0,13001.0,110796.0,,32.0
chacha20_poly1305_encrypt,blanket,spec,50,2214.6,4810.0,0.0,0.0,0.0,0.0,13032.0,110729.0,,29.4
chacha20_poly1305_encrypt,taint,serdit,50,3045.1,4903.0,1600.0,1050.0,550.0,0.0,12900.0,141502.0,,39.1
chacha20_poly1305_encrypt,taint,spec,50,2269.9,4903.0,1600.0,1050.0,550.0,0.0,12966.0,112448.0,,35.1
chacha20_poly1305_encrypt,taintnop,serdit,50,2289.0,4903.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.6
chacha20_poly1305_encrypt,taintnop,spec,50,2289.0,4903.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.9
ed25519,api,serdit,20,79119.6,171762.0,40.0,20.0,20.0,20.0,1297320.0,1581591.0,,288.4
ed25519,api,spec,20,79167.9,171762.0,40.0,20.0,20.0,20.0,1294144.0,1582868.0,,214.6
ed25519,apiisb,serdit,20,79379.8,171760.0,40.0,20.0,20.0,0.0,1293775.0,1586975.0,,206.0
ed25519,apiisb,spec,20,79333.1,171760.0,40.0,20.0,20.0,0.0,1294300.0,1586502.0,,234.5
ed25519,apiisbnop,serdit,20,79104.6,171760.0,40.0,20.0,20.0,0.0,1291280.0,1581471.0,,200.9
ed25519,apiisbnop,spec,20,78798.0,171760.0,40.0,20.0,20.0,0.0,1292353.0,1575799.0,,236.0
ed25519,base,serdit,20,78789.9,171769.0,0.0,0.0,0.0,0.0,0.0,0.0,,172.2
ed25519,base,spec,20,78789.9,171769.0,0.0,0.0,0.0,0.0,0.0,0.0,,216.6
ed25519,blanket,serdit,20,78962.7,171769.0,0.0,0.0,0.0,0.0,1287849.0,1579254.0,,165.0
ed25519,blanket,spec,20,78962.7,171769.0,0.0,0.0,0.0,0.0,1287849.0,1579254.0,,159.4
ed25519,taint,serdit,20,77611.9,171813.0,40.0,20.0,20.0,0.0,1272787.0,1551517.0,,244.0
ed25519,taint,spec,20,77193.4,171813.0,40.0,20.0,20.0,0.0,1271447.0,1543609.0,,244.3
ed25519,taintnop,serdit,20,76946.0,171813.0,0.0,0.0,0.0,0.0,0.0,0.0,,235.9
ed25519,taintnop,spec,20,76946.0,171813.0,0.0,0.0,0.0,0.0,0.0,0.0,,246.7
argon2id,api,serdit,1,331912665.0,620575226.0,2.0,1.0,1.0,1.0,90913599.0,331912411.0,,10147.7
argon2id,api,spec,1,332013913.0,620575226.0,2.0,1.0,1.0,1.0,90923049.0,332013518.0,,9890.9
argon2id,apiisb,serdit,1,327854671.0,620575224.0,2.0,1.0,1.0,0.0,90096541.0,327853728.0,,9906.8
argon2id,apiisb,spec,1,327621316.0,620575224.0,2.0,1.0,1.0,0.0,90100115.0,327620949.0,,7696.8
argon2id,apiisbnop,serdit,1,327572596.0,620575224.0,2.0,1.0,1.0,0.0,90100131.0,327572189.0,,6997.0
argon2id,apiisbnop,spec,1,327590742.0,620575224.0,2.0,1.0,1.0,0.0,90079115.0,327590367.0,,9477.1
argon2id,base,serdit,1,326450006.0,620575213.0,0.0,0.0,0.0,0.0,0.0,0.0,,9074.5
argon2id,base,spec,1,326450006.0,620575213.0,0.0,0.0,0.0,0.0,0.0,0.0,,8694.6
argon2id,blanket,serdit,1,328525041.0,620575213.0,0.0,0.0,0.0,0.0,87981530.0,328524647.0,,9851.5
argon2id,blanket,spec,1,328122742.0,620575213.0,0.0,0.0,0.0,0.0,87928400.0,328122348.0,,7763.6
argon2id,taint,serdit,1,329935069.0,620576776.0,3.0,2.0,1.0,0.0,89327514.0,329935004.0,,9853.4
argon2id,taint,spec,1,330181137.0,620576776.0,3.0,2.0,1.0,0.0,89315640.0,330181000.0,,7309.8
argon2id,taintnop,serdit,1,329266736.0,620576776.0,0.0,0.0,0.0,0.0,0.0,0.0,,10764.5
argon2id,taintnop,spec,1,329266736.0,620576776.0,0.0,0.0,0.0,0.0,0.0,0.0,,8990.5
